,Bed,Bath,m²,Price,Address,Property_type,New_build,Page,County,Province
15907,6.0,4.0,301.0,425000.0,"Lis Na Gréine, Dooks Mountain, Glenbeigh, Co. Kerry",Detached,no,786,Kerry,Munster
15908,2.0,2.0,64.0,289000.0,"19 Mayeston Rise, Saint Margaret's Road, Finglas, Dublin 11",Apartment,no,786,Dublin 11,Leinster
15909,8.0,8.0,232.0,,"2 Convent Avenue, Drumshanbo, Co. Leitrim",Detached,no,786,Leitrim,Connaught
15910,4.0,1.0,145.0,,"Deerpark, Inistioge, Co. Kilkenny",Detached,no,786,Kilkenny,Leinster
15911,3.0,2.0,135.0,345000.0,"Ballinaberna, Ballywilliam, Ballywilliam, Co. Wexford",Detached,no,786,Wexford,Leinster
15912,5.0,2.0,190.0,950000.0,"New Lodge, Ballymadrough, Donabate, Co. Dublin",Bungalow,no,787,Dublin,Leinster
15913,4.0,4.0,,750000.0,"Knockeen, Waterford City, Co. Waterford",Detached,no,787,Waterford,Munster
15914,4.0,1.0,93.0,255000.0,"Tall Tree Cottage, Ballynattin, Arklow, Co. Wicklow",Detached,no,787,Wicklow,Leinster
15915,3.0,2.0,,295000.0,"61 Springfield, Dungarvan, Co. Waterford",Semi-D,no,787,Waterford,Munster
15916,7.0,6.0,545.0,1250000.0,"Manderlay, Crosstown, Wexford Town, Co. Wexford",Detached,no,787,Wexford,Leinster
15917,3.0,1.0,100.0,175000.0,"Carrownagur, Dunmore, Tuam, Co. Galway",Detached,no,787,Galway,Connaught
15918,4.0,5.0,165.0,460000.0,"11 Arbutus Avenue, Renmore, Co. Galway",Semi-D,no,787,Galway,Connaught
15919,3.0,2.0,208.0,195000.0,"Main Street, Kanturk, Co. Cork",Terrace,no,787,Cork,Munster
15920,4.0,2.0,135.0,395000.0,"Ceol Na Farraige, 17 Glor Na D'Tonn, Garrettstown, Co. Cork",Detached,no,787,Cork,Munster
15921,2.0,2.0,100.0,360000.0,"92 The Thatch Road, Whitehall, Whitehall, Dublin 9",Terrace,no,787,Dublin 9,Leinster
15922,4.0,2.0,130.0,290000.0,"Knockane, Ballyclough, Mallow, Co. Cork",Bungalow,no,787,Cork,Munster
15923,2.0,2.0,74.0,188000.0,"31 Ocean Point, Courtown, Co. Wexford",Apartment,no,787,Wexford,Leinster
15924,0.0,0.0,70454.45348225487,,"Ballygar, Ballygar, Co. Galway",Site,no,787,Galway,Connaught
15925,0.0,0.0,49775.4036663834,,"Ballygar, Ballygar, Co. Galway",Site,no,787,Galway,Connaught
15926,0.0,0.0,31969.56820849015,60000.0,"Cartron, Milltown, Co. Galway",Site,no,787,Galway,Connaught
15927,5.0,3.0,240.0,400000.0,"Glenmore, Newcastle West, Co. Limerick",Detached,no,787,Limerick,Munster
15928,2.0,2.0,62.0,380000.0,"55 Stewart Hall, Ryder's Row, Dublin 1",Apartment,no,787,Dublin 1,Leinster
15929,4.0,1.0,153.0,640000.0,"4 Synnott Place, Dublin 7",Townhouse,no,787,Dublin 7,Leinster
15930,3.0,3.0,,260000.0,"An Pairc, Gneeveguilla, Killarney, Co. Kerry",Semi-D,yes,787,Kerry,Munster
15931,1.0,2.0,54.0,240000.0,"57 North Main Street, Youghal, Co. Cork",Apartment,no,787,Cork,Munster
15932,2.0,1.0,77.0,750000.0,"Cois Cuan, Castlepark, Kinsale, Co. Cork",Detached,no,788,Cork,Munster
15933,0.0,0.0,19019.869693658697,600000.0,"Rowan Hill, Clybaun Road, Clybaun, Co. Galway",Site,no,788,Galway,Connaught
15934,4.0,3.0,208.0,400000.0,"Cappalahy House, Cappalahy House, Church Road, Tullamore, Co. Offaly",Detached,no,788,Offaly,Leinster
15935,6.0,7.0,227.0,750000.0,"Cloonderowen, Moyard, Clifden, Co. Galway",Detached,no,788,Galway,Connaught
15936,0.0,0.0,16187.123143539317,70000.0,"Milltown, Milltown, Co. Galway",Site,no,788,Galway,Connaught
15937,3.0,2.0,114.0,515000.0,"15 Connawood Way, Old Connawood, Bray, Co. Wicklow",Semi-D,no,788,Wicklow,Leinster
15938,3.0,1.0,85.0,247000.0,"1 Saint Joseph's Terrace, Saint Joseph Street, Limerick City, Co. Limerick",Townhouse,no,788,Limerick,Munster
15939,0.0,0.0,3035.0855894136216,95000.0,"Polkeen, Castlegar, Co. Galway",Site,no,788,Galway,Connaught
15940,9.0,2.0,,180000.0,"Main Street, Anascaul, Co. Kerry",Detached,no,788,Kerry,Munster
15941,6.0,6.0,,440000.0,"Ard Na Mara, Ballymeentrant, Dingle, Co. Kerry",Detached,no,788,Kerry,Munster
15942,4.0,3.0,294.0,650000.0,"Briarhill House, Briarhill, Drogheda, Co. Louth",Detached,no,788,Louth,Leinster
15943,4.0,2.0,,349000.0,"""Teach na FÃ©ile"" Crannagh, Summerhill, Athlone, Co. Roscommon",Detached,no,788,Roscommon,Connaught
15944,4.0,1.0,54631.54060944519,179000.0,"Cashelsheenahan, Swinford, Co. Mayo",Detached,no,788,Mayo,Connaught
15945,0.0,0.0,3803.973938731739,40000.0,"Tawnagh, Claremorris, Co. Mayo",Site,no,788,Mayo,Connaught
15946,6.0,4.0,286.0,450000.0,"38 Ballymulcashel, Kilmurry, Kilmurry, Co. Clare",Detached,no,788,Clare,Munster
15947,4.0,3.0,416.0,375000.0,"Ballybeg, Ferns, Co. Wexford",Detached,no,788,Wexford,Leinster
15948,2.0,2.0,81.0,339950.0,"Apartment 46, The Cedar, Parkview, Stepaside, Dublin 18",Apartment,no,788,Dublin 18,Leinster
15949,0.0,0.0,647.4849257415726,155000.0,"Site 6 With Outline Planning, Holland Drive, Liscannor, Co. Clare",Site,no,788,Clare,Munster
15950,5.0,4.0,179.0,375000.0,"10 Oak Meadows, Drumsna, Co. Leitrim",Detached,no,788,Leitrim,Connaught
15951,2.0,,93.0,50000.0,"St Patrick Street, Castlerea, Co. Roscommon",Terrace,no,788,Roscommon,Connaught
15952,3.0,1.0,,170000.0,"Lurganboy, Manorhamilton, Co. Leitrim",End of Terrace,no,789,Leitrim,Connaught
15953,6.0,4.0,,350000.0,"Ches Nous, Kilminchy, Portlaoise, Co. Laois",Detached,no,789,Laois,Leinster
15954,3.0,3.0,149.0,575000.0,"11 Ballygossan Park, Skerries, Co. Dublin",Semi-D,no,789,Dublin,Leinster
15955,4.0,3.0,149.0,265000.0,"111 Cois Na H-Abhainn, Ballygaddy Road, Tuam, Co. Galway",Detached,no,789,Galway,Connaught
15956,3.0,1.0,84.0,195000.0,"Rosepark, Killeens, Wexford Town, Co. Wexford",Detached,no,789,Wexford,Leinster
15957,2.0,2.0,,325000.0,"2 Cuala Road, Cabra, Cabra, Dublin 7",Semi-D,no,789,Dublin 7,Leinster
15958,5.0,4.0,,435000.0,"Sillogue, Monasterboice, Drogheda, Co. Louth",Detached,no,789,Louth,Leinster
15959,5.0,5.0,801.0,,"Clarin House, Clarin House, Stradbally East, Clarinbridge, Co. Galway",Detached,no,789,Galway,Connaught
15960,0.0,0.0,6070.171178827243,90000.0,"Coolalena, Glasson, Athlone, Co. Westmeath",Site,no,789,Westmeath,Leinster
15961,0.0,0.0,12140.342357654486,395000.0,"Castlefreke Hotel, Castlefreke, Clonakilty, Co. Cork",Site,no,789,Cork,Munster
15962,4.0,2.0,192.0,485000.0,"Killard, Blarney, Co. Cork",Bungalow,no,789,Cork,Munster
15963,4.0,2.0,,209000.0,"18 Parnell Street, Tullamore, Co. Offaly",End of Terrace,no,789,Offaly,Leinster
15964,5.0,4.0,,435000.0,"Sillogue, Monasterboice, Monasterboice, Co. Louth",Detached,no,789,Louth,Leinster
15965,2.0,2.0,67.0,110000.0,"27 Block G, Hawthorn Village, Castlebar, Co. Mayo",Apartment,no,789,Mayo,Connaught
15966,0.0,0.0,4087.248593743677,300000.0,"Site At Hickeys Lane, Baltrasna, Ashbourne, Co. Meath",Site,no,789,Meath,Leinster
15967,5.0,4.0,,140000.0,"Meenabrock, Dunkineely, Co. Donegal",Detached,no,789,Donegal,Ulster
15968,3.0,2.0,97.0,198000.0,"Castlecarn, Kilcar, Co. Donegal",Detached,no,789,Donegal,Ulster
15969,0.0,0.0,161.87123143539316,275000.0,"Slieve Na Mon, Florence Road, Bray, Co. Wicklow",Site,no,789,Wicklow,Leinster
15970,2.0,1.0,,269950.0,"Apartment 3, Saint Joseph's Crescent, Clonsilla, Dublin 15",Apartment,no,789,Dublin 15,Leinster
15971,5.0,3.0,137.0,495000.0,"9 Manor Court, Dunshaughlin, Co. Meath",Detached,no,789,Meath,Leinster
15972,4.0,2.0,121.0,495000.0,"301 Nutgrove Avenue Churchtown Dublin 14, Churchtown, Dublin 14",Terrace,no,790,Dublin 14,Leinster
15973,2.0,2.0,83.0,172000.0,"4 Barons Way, Lismullen Grove, Armagh Road, Dundalk, Co. Louth",Apartment,no,790,Louth,Leinster
15974,0.0,0.0,20233.903929424145,45000.0,"Land At Carns, Holywell Road, Tonaphubble, Sligo, Co. Sligo",Site,no,790,Sligo,Connaught
15975,2.0,,,40000.0,"Manor, Tulsk, Co. Roscommon",Bungalow,no,790,Roscommon,Connaught
15976,6.0,6.0,200.0,440000.0,"ARD NA MARA, Ard Na Mara, Ventry, Co. Kerry",Detached,no,790,Kerry,Munster
15977,2.0,1.0,30.0,,"Donore, Bagenalstown, Co. Carlow",Detached,no,790,Carlow,Leinster
15978,3.0,2.0,,250000.0,"5 The Railways, Baltimore Road, Skibbereen, Co. Cork",Semi-D,no,790,Cork,Munster
15979,2.0,2.0,,396000.0,"16 Liffey Terrace, Newbridge, Co. Kildare",Apartment,no,790,Kildare,Leinster
15980,3.0,1.0,,190000.0,"91 Crann Ard, Clonmel, Co. Tipperary",Semi-D,no,790,Tipperary,Munster
15981,4.0,2.0,129.0,,"14 Beechgrove Avenue, Ballinacurra Weston, Ballinacurra, Co. Limerick",Terrace,no,790,Limerick,Munster
15982,4.0,3.0,284.0,330000.0,"Coolnaharragill Lower, Glenbeigh, Co. Kerry",Detached,no,790,Kerry,Munster
15983,0.0,0.0,2023.3903929424143,45000.0,"Drombane, Thurles, Co. Tipperary",Site,no,790,Tipperary,Munster
15984,3.0,1.0,116.0,245000.0,"Haggard, Glenmore, Co. Kilkenny",Detached,no,790,Kilkenny,Leinster
15985,2.0,1.0,50.0,700000.0,"1 Keel Holiday Cottages, Keel, Achill, Co. Mayo",Terrace,no,790,Mayo,Connaught
15986,6.0,6.0,360.0,475000.0,"Woodview Lodge, Breaffy, Castlebar, Co. Mayo",Detached,no,790,Mayo,Connaught
15987,5.0,4.0,317.0,850000.0,"Gryphon House, Cullen, Riverstick, Kinsale, Co. Cork",Detached,no,790,Cork,Munster
15988,4.0,1.0,,499000.0,"Ballahoura Lodge, Ballynoulty, Kildorrery, Co. Cork",Detached,no,790,Cork,Munster
15989,4.0,1.0,96.0,525000.0,"64 South Lotts Road, Ringsend, Ringsend, Dublin 4",Terrace,no,790,Dublin 4,Leinster
15990,5.0,4.0,430.0,1500000.0,"Clonmannon, Ashford, Co. Wicklow",Detached,no,790,Wicklow,Leinster
15991,0.0,0.0,2023.3903929424143,35000.0,"Blakemount, Tubber, Co. Clare",Site,no,790,Clare,Munster
15992,4.0,,,290000.0,"Corofin, Tuam, Co. Galway",Detached,no,791,Galway,Connaught
15994,3.0,2.0,78.0,180000.0,"10 Esb Houses, Station Road, Ballyshannon, Co. Donegal",Semi-D,no,791,Donegal,Ulster
15995,2.0,1.0,98.0,80000.0,"Knockarush, Boyle, Co. Roscommon",Detached,no,791,Roscommon,Connaught
15996,3.0,1.0,100.0,550000.0,"Hillview House, Wicklow Town, Co. Wicklow",Detached,no,791,Wicklow,Leinster
15997,2.0,1.0,58.0,345000.0,"12 Northlands, Rathmichael Park, Shankill, Dublin 18",Apartment,no,791,Dublin 18,Leinster
15998,2.0,2.0,81.0,375000.0,"109 Millrace Road, The Phoenix Park Racecourse, Castleknock, Dublin 15",Apartment,no,791,Dublin 15,Leinster
15999,4.0,,,550000.0,"River View, River View, Rolestown, Co. Dublin",Detached,yes,791,Dublin,Leinster
16000,4.0,2.0,128.0,735000.0,"15 Kilquade Hill, Kilquade, Co. Wicklow",Bungalow,no,791,Wicklow,Leinster
16001,1.0,1.0,55.0,180000.0,"39 Marlfield Close, Kiltipper, Tallaght, Dublin 24",Apartment,no,791,Dublin 24,Leinster
16002,2.0,1.0,77.0,,"48 Crieve Mor Avenue, Crievesmith, Letterkenny, Co. Donegal",Bungalow,no,791,Donegal,Ulster
16003,3.0,3.0,98.0,190000.0,"162 Bréº Na Gruadé¡n, Castletroy, Co. Limerick",End of Terrace,no,791,Limerick,Munster
16004,0.0,0.0,46416.57561409899,49000.0,"Killasser, Swinford, Co. Mayo",Site,no,791,Mayo,Connaught
16005,1.0,1.0,46.0,259000.0,"12 Clonmore Court, Glasnevin, Dublin 9",Apartment,no,791,Dublin 9,Leinster
16006,2.0,1.0,70.0,360000.0,"12 The Court, High Park, Drumcondra, Dublin 3",End of Terrace,no,791,Dublin 3,Leinster
16007,,,2023.3903929424143,85000.0,"Ballyogan Site, Barefield, Ennis, Co. Clare",Detached,no,791,Clare,Munster
16008,3.0,1.0,72.0,235000.0,"45 Saint Corbans Place, Naas, Co. Kildare",Terrace,no,791,Kildare,Leinster
16009,4.0,3.0,2023.3903929424143,395000.0,"Rockvale, Newport, Co. Tipperary",Detached,no,791,Tipperary,Munster
16010,0.0,0.0,,65000.0,"Site At, Knightstown, Ballyboughal, Co. Dublin",Site,no,791,Dublin,Leinster
16011,4.0,2.0,144.0,795000.0,"16 Eglinton Square, Donnybrook, Dublin 4",Terrace,no,791,Dublin 4,Leinster
16012,0.0,0.0,,95000.0,"Kilballyboy, Clogheen, Co. Tipperary",Site,no,792,Tipperary,Munster
16013,5.0,3.0,250.0,,"2 Woodbrook, Wood Road, Cratloe, Co. Clare",Detached,no,792,Clare,Munster
16014,4.0,4.0,232.0,465000.0,"Highworth House, Glashaboy East, Carrignavar, Co. Cork",Detached,no,792,Cork,Munster
16015,4.0,2.0,102.0,150000.0,"Apartment 20, Market House, Sligo, Co. Sligo",Apartment,no,792,Sligo,Connaught
16016,2.0,2.0,78.0,168500.0,"Apartment 17, Gandon Court, Portlaoise, Co. Laois",Apartment,no,792,Laois,Leinster
16017,0.0,0.0,,78500.0,"Development Site (2), Development Site (2)Development Site (2)for 2 No. Semi Detached Houses, Clarmall, Swan, Co. Laois",Site,no,792,Laois,Leinster
16018,3.0,1.0,110.0,79000.0,"37 Barrick Hill, Belturbet, Co. Cavan",Semi-D,no,792,Cavan,Ulster
16019,4.0,3.0,125.0,500000.0,"19A Glen Ellan Walk, Swords, Co. Dublin",Detached,no,792,Dublin,Leinster
16020,2.0,1.0,67.0,545000.0,"15 Kingsland Park Avenue, Portobello, Dublin 8",Terrace,no,792,Dublin 8,Leinster
16021,4.0,3.0,,550000.0,"Beresford, Turvey Avenue, Donabate, Co. Dublin",Semi-D,yes,792,Dublin,Leinster
16022,3.0,1.0,59.0,220000.0,"11 Parkowen, Quaker Road, Cork City, Co. Cork",Terrace,no,792,Cork,Munster
16023,0.0,0.0,10602.565659018252,60000.0,"Lands At Leugh, Threecastles, Kilkenny, Co. Kilkenny",Site,no,792,Kilkenny,Leinster
16024,4.0,5.0,199.0,1200000.0,"Moorefield House, Berrillstown, Tara, Co. Meath",Detached,no,792,Meath,Leinster
16025,0.0,0.0,2104.3260086601117,110000.0,"Gooig, Castleconnell, Co. Limerick",Site,no,792,Limerick,Munster
16026,5.0,4.0,214.0,445000.0,"Turin, Mountnugent, Co. Cavan",Detached,no,792,Cavan,Ulster
16027,4.0,1.0,98.0,359000.0,"30 Wellpark Grove, Wellpark, Co. Galway",Detached,no,792,Galway,Connaught
16028,0.0,0.0,263040.7510825139,2800000.0,"Thomastown House, Duleek, Co. Meath",Site,no,792,Meath,Leinster
16029,5.0,6.0,450.0,910000.0,"Rosmoney, Westport, Co. Mayo",Detached,no,792,Mayo,Connaught
16030,2.0,1.0,65.0,110000.0,"SPIKE'S GIRLS, Church Street, Ballinamore, Co. Leitrim",Semi-D,no,792,Leitrim,Connaught
16031,3.0,2.0,,280000.0,"13 Dinglei Coush, Bundoran, Co. Donegal",Bungalow,no,792,Donegal,Ulster
16032,4.0,2.0,186.0,355000.0,"Hollyhill, Navigation Road, Mallow, Co. Cork",Detached,no,793,Cork,Munster
16033,3.0,2.0,84.0,295000.0,"Apartment 25, The Plaza, Galway City, Co. Galway",Apartment,no,793,Galway,Connaught
16034,3.0,2.0,125.0,365000.0,"Caln, 2 Old Golf Course Road, Donegal Town, Co. Donegal",Detached,no,793,Donegal,Ulster
16035,3.0,3.0,,300000.0,"10 Orchard Way, Ballydribbeen, Killarney, Co. Kerry",Semi-D,no,793,Kerry,Munster
16036,0.0,0.0,2023.3903929424143,,"Cashelreagh, Letterkenny, Co. Donegal",Site,no,793,Donegal,Ulster
16037,4.0,2.0,155.0,750000.0,"Capdoo, Clane, Co. Kildare",Bungalow,no,793,Kildare,Leinster
16038,0.0,0.0,1214.0342357654486,,"22-24 Main Street, Bray, Co. Wicklow",Site,no,793,Wicklow,Leinster
16039,0.0,0.0,3035.0855894136216,50000.0,"Derrylackey, Mullinavat, Co. Kilkenny",Site,no,793,Kilkenny,Leinster
16040,4.0,4.0,235.0,,"Carhan Road, Cahersiveen, Co. Kerry",Detached,no,793,Kerry,Munster
16041,3.0,1.0,100.0,170000.0,"90 Chestnut Grove, Castlebar, Co. Mayo",Semi-D,no,793,Mayo,Connaught
16042,2.0,2.0,103.0,290000.0,"59 Chapel Farm Road, Lusk, Co. Dublin",Terrace,no,793,Dublin,Leinster
16043,3.0,2.0,,225000.0,"Newmarket Road, Kanturk, Co. Cork",Bungalow,no,793,Cork,Munster
16044,4.0,2.0,161.0,220000.0,"16 Kilgarve Court, Ballinasloe, Co. Galway",Detached,no,793,Galway,Connaught
16045,3.0,1.0,130.0,160000.0,"The Bungalow, Ardass, Castlerea, Co. Roscommon",Detached,no,793,Roscommon,Connaught
16046,0.0,0.0,2023.3903929424143,80000.0,"Tullahill, Loughrea, Co. Galway",Site,no,793,Galway,Connaught
16047,3.0,2.0,119.0,225000.0,"null, Galmoy, Co. Kilkenny",Detached,no,793,Kilkenny,Leinster
16048,4.0,3.0,,250000.0,"4 Gort Na Gcapall, Kilmihil, Co. Clare",Detached,no,793,Clare,Munster
16049,0.0,0.0,2104.3260086601117,70000.0,"Whitestown, Greenore, Carlingford, Co. Louth",Site,no,793,Louth,Leinster
16050,4.0,3.0,,289950.0,"3 Melville Green, Finglas, Finglas, Dublin 11",Terrace,no,793,Dublin 11,Leinster
16051,6.0,4.0,214.0,495000.0,"Tullinadaly Road, Tuam, Co. Galway",Detached,no,793,Galway,Connaught
16052,4.0,4.0,160.0,550000.0,"5 The Island, Inchydoney, Clonakilty, Co. Cork",Detached,no,794,Cork,Munster
16053,3.0,2.0,,,"81 Donegall Avenue, Whitehead, Co. Antrim",Bungalow,no,794,Antrim,Ulster
16054,4.0,2.0,172.0,445000.0,"Carstown, Ballymakenny, Drogheda, Co. Louth",Bungalow,no,794,Louth,Leinster
16055,3.0,1.0,83.0,160000.0,"93 Marian Place, Tullamore, Co. Offaly",Terrace,no,794,Offaly,Leinster
16056,2.0,2.0,,198000.0,"59 Riverdale, Corbally, Co. Limerick",Semi-D,no,794,Limerick,Munster
16057,0.0,0.0,2023.3903929424143,40000.0,"Tooreen, Carraroe, Co. Galway",Site,no,794,Galway,Connaught
16058,4.0,4.0,,465000.0,"Kirkstown , Letterkenny, Co. Donegal",Detached,no,794,Donegal,Ulster
16059,4.0,1.0,,290000.0,"25 The Grange, Portlaoise, Co. Laois",Detached,no,794,Laois,Leinster
16060,2.0,2.0,71.0,105000.0,"38 Waters Edge, Ballyleague, Ballyleague, Co. Roscommon",Apartment,no,794,Roscommon,Connaught
16061,3.0,2.0,85.0,299000.0,"34 St Helens Drive, Kilrane, Rosslare Strand, Co. Wexford",Bungalow,no,794,Wexford,Leinster
16062,2.0,,27518.10934401684,95000.0,"Cashelsheenaghan, Midfield, Swinford, Co. Mayo",Detached,no,794,Mayo,Connaught
16063,4.0,3.0,162.0,420000.0,"Drex Hill, Breaffy Road, Castlebar, Co. Mayo",Detached,no,794,Mayo,Connaught
16064,3.0,1.0,,300000.0,"46 Tolka Road, Drumcondra, Dublin 3",Terrace,no,794,Dublin 3,Leinster
16065,5.0,5.0,299.0,725000.0,"Highview, Mullacash, Naas, Co. Kildare",Bungalow,no,794,Kildare,Leinster
16066,4.0,1.0,110.0,200000.0,"9 Thornberry, Abbeyleix, Co. Laois",Semi-D,no,794,Laois,Leinster
16067,4.0,3.0,125.0,210000.0,"19 Barley Hill Court, Castlebar, Co. Mayo",Semi-D,no,794,Mayo,Connaught
16068,3.0,1.0,91.0,228000.0,"61 Rowan View, Sixmilebridge, Co. Clare",End of Terrace,no,794,Clare,Munster
16069,6.0,2.0,174.0,175000.0,"Brize, Claremorris, Co. Mayo",Bungalow,no,794,Mayo,Connaught
16070,0.0,0.0,8093.561571769657,70000.0,"Lackabane, Millstreet, Co. Cork",Site,no,794,Cork,Munster
16071,3.0,1.0,81.0,375000.0,"14 Oak Drive, Royal Oak, Santry, Dublin 9",Semi-D,no,794,Dublin 9,Leinster
16072,4.0,3.0,219.0,410000.0,"3, Hugginstown, Co. Kilkenny",Detached,no,795,Kilkenny,Leinster
16073,4.0,3.0,139.0,420000.0,"27 Drynam Crescent, Drynam Hall, Swords, Co. Dublin",Terrace,no,795,Dublin,Leinster
16074,0.0,0.0,31807.696977054755,100000.0,"Skehanagh, Clahane, Tralee, Co. Kerry",Site,no,795,Kerry,Munster
16075,3.0,2.0,,280000.0,"66 Killeagh Gardens, Killeagh, Co. Cork",Detached,no,795,Cork,Munster
16076,3.0,2.0,,295000.0,"Ballinduff, Ardrahan, Co. Galway",Detached,no,795,Galway,Connaught
16077,1.0,1.0,46.0,210000.0,"39 Arasain Na Mara, Salthill, Co. Galway",Apartment,no,795,Galway,Connaught
16078,2.0,1.0,66.0,140000.0,"Station Road, Cortober, Carrick-on-Shannon, Co. Roscommon",Semi-D,no,795,Roscommon,Connaught
16079,3.0,2.0,95.0,195000.0,"67 Danesfort Drive, Loughrea, Co. Galway",Terrace,no,795,Galway,Connaught
16080,3.0,3.0,92.0,220000.0,"15 The Mews, Millersbrook, Nenagh, Co. Tipperary",Semi-D,no,795,Tipperary,Munster
16081,2.0,1.0,,270000.0,"Bridge Street, Clifden, Co. Galway",Terrace,no,795,Galway,Connaught
16082,2.0,2.0,,199950.0,"12 The Pines, French Park, Tyrrelstown, Dublin 15",Apartment,no,795,Dublin 15,Leinster
16083,3.0,3.0,92.0,350000.0,"40 Páirc Na Fána, Union Hall, Co. Cork",Terrace,no,795,Cork,Munster
16084,4.0,2.0,139.0,390000.0,"Seven Oaks, Knockalisheen, Spur Hill, Cork, Togher, Co. Cork",Detached,no,795,Cork,Munster
16085,5.0,4.0,470.0,3250000.0,"3 Seaview Terrace, Donnybrook, Dublin 4",Semi-D,no,795,Dublin 4,Leinster
16086,2.0,1.0,57.0,155000.0,"42 Island Road, Limerick City, Co. Limerick",Terrace,no,795,Limerick,Munster
16087,6.0,8.0,530.0,725000.0,"Blackstoops Lodge, Blackstoops, Enniscorthy, Co. Wexford",Detached,no,795,Wexford,Leinster
16088,4.0,4.0,247.0,280000.0,"1 William Street, Ardee, Co. Louth",Apartment,no,795,Louth,Leinster
16089,3.0,3.0,97.0,350000.0,"40 Páirc Na Fána, Union Hall, Co. Cork",Terrace,no,795,Cork,Munster
16090,3.0,1.0,85.0,295000.0,"21 Westbourne Close, Clondalkin, Clondalkin, Dublin 22",Semi-D,no,795,Dublin 22,Leinster
16091,3.0,1.0,,150000.0,"1 Academy Court, Montgomery Street, Carlow Town, Co. Carlow",Semi-D,no,795,Carlow,Leinster
16092,5.0,7.0,353.0,,"Vistamar, Mount Crozier Close, Cobh, Co. Cork",Detached,no,796,Cork,Munster
16093,5.0,4.0,210.0,399950.0,"Esker Lodge, Auburn, Dublin road, Athlone, Co. Westmeath",Bungalow,no,796,Westmeath,Leinster
16094,0.0,0.0,12140.342357654486,90000.0,",Coolcullen, Coon, Co. Kilkenny",Site,no,796,Kilkenny,Leinster
16095,0.0,0.0,8214.964995346201,150000.0,"Drum Village, Drum, Co. Monaghan",Site,no,796,Monaghan,Ulster
16096,4.0,3.0,128.0,280000.0,"20 Ashbrook Close, Mountbellew, Co. Galway",Detached,no,796,Galway,Connaught
16097,5.0,1.0,,195000.0,"8 Priory Street, New Ross, Co. Wexford",Terrace,no,796,Wexford,Leinster
16098,0.0,0.0,809.3561571769658,,"Guineys Cross, Rathcormac, Co. Cork",Site,no,796,Cork,Munster
16099,5.0,3.0,305.0,695000.0,"Reenmeen East, Glengarriff, Co. Cork",Detached,no,796,Cork,Munster
16100,3.0,2.0,91.0,240000.0,"1 Coogyulla, Doolin, Co. Clare",Semi-D,no,796,Clare,Munster
16101,0.0,0.0,2832.74655011938,75000.0,"Ballybrack, Carrignavar, Co. Cork",Site,no,796,Cork,Munster
16102,5.0,7.0,430.0,,"Vistamar, Mount Crozier Close, Cobh, Co. Cork",Detached,no,796,Cork,Munster
16103,4.0,4.0,246.0,290000.0,"Ballintava, Dunmore, Co. Galway",Detached,no,796,Galway,Connaught
16104,3.0,2.0,77.0,185000.0,"69 Assumption Road, Edenderry, Co. Offaly",Semi-D,no,796,Offaly,Leinster
16105,4.0,2.0,156.0,720000.0,"Kybe Cottage, 58 Strand Street, Skerries, Co. Dublin",Terrace,no,796,Dublin,Leinster
16106,4.0,2.0,150.0,385000.0,"Cogaula, Westport, Co. Mayo",Detached,no,796,Mayo,Connaught
16107,3.0,1.0,3480.2314758609527,225000.0,"Chair Hill, Bansha, Tipperary Town, Co. Tipperary",Detached,no,796,Tipperary,Munster
16108,0.0,0.0,58516.45016389463,250000.0,"Kilmurray, Clane, Co. Kildare",Site,no,796,Kildare,Leinster
16109,2.0,1.0,68.0,270000.0,"9 Turvey Villas, Donabate, Co. Dublin",Apartment,no,796,Dublin,Leinster
16110,5.0,4.0,,365000.0,"Monargan Glebe, Ardara, Co. Donegal",Detached,no,796,Donegal,Ulster
16111,3.0,1.0,,180000.0,"5 Oliver Plunkett Street, Bandon, Co. Cork",Terrace,no,796,Cork,Munster
16112,3.0,1.0,75.0,399000.0,"47 Donnycarney Road, Donnycarney, Dublin 9",Semi-D,no,797,Dublin 9,Leinster
16113,0.0,0.0,4046.7807858848287,65000.0,"Dranagh, St. Mullins, Co. Carlow",Site,no,797,Carlow,Leinster
16114,5.0,3.0,136.0,290000.0,"29 Hollybank Way, Clongowen, Kilkenny, Co. Kilkenny",Semi-D,no,797,Kilkenny,Leinster
16115,3.0,2.0,100.0,275000.0,"10 Woodlands Avenue, Arklow, Co. Wicklow",Semi-D,no,797,Wicklow,Leinster
16116,4.0,3.0,206.0,395000.0,"22 Hyde Court, Golf Links Road, Roscommon Town, Co. Roscommon",Detached,no,797,Roscommon,Connaught
16117,4.0,3.0,,350000.0,"Curraheen, Glenbeigh, Co. Kerry",Detached,no,797,Kerry,Munster
16118,4.0,2.0,121.0,725000.0,"14 Willbrook Lawn, Whitechurch Road, Rathfarnham, Dublin 14",Detached,no,797,Dublin 14,Leinster
